t,inp_mag,tgt_x,tgt_y,tgt_z,tgt_rx,tgt_ry,tgt_rz,act_x,act_y,act_z,act_rx,act_ry,act_rz
2.9061,257,0.215092,-0.012834,0.247819,3.139,0.013,3.067,0.215252,-0.012851,0.245418,3.138,0.013,3.067
2.91615,257,0.215092,-0.012834,0.248112,3.139,0.013,3.067,0.215252,-0.012851,0.245418,3.138,0.013,3.067
2.92621,257,0.215092,-0.012834,0.248406,3.139,0.013,3.067,0.215252,-0.012851,0.245418,3.138,0.013,3.067
2.93627,256,0.215092,-0.012834,0.248699,3.139,0.013,3.067,0.215252,-0.012851,0.245418,3.138,0.013,3.067
2.94633,256,0.215092,-0.012834,0.248991,3.139,0.013,3.067,0.215162,-0.012852,0.246839,3.139,0.013,3.067
2.95639,253,0.215092,-0.012834,0.24928,3.139,0.013,3.067,0.215162,-0.012852,0.246839,3.139,0.013,3.067
2.96644,257,0.215092,-0.012834,0.249574,3.139,0.013,3.067,0.215162,-0.012852,0.246839,3.139,0.013,3.067
2.9765,257,0.215092,-0.012834,0.249868,3.139,0.013,3.067,0.215162,-0.012852,0.246839,3.139,0.013,3.067
2.98656,257,0.215092,-0.012834,0.250161,3.139,0.013,3.067,0.215162,-0.012852,0.246839,3.139,0.013,3.067
2.99662,257,0.215092,-0.012834,0.250455,3.139,0.013,3.067,0.215162,-0.012852,0.246839,3.139,0.013,3.067
3.00665,257,0.215092,-0.012834,0.250749,3.139,0.013,3.067,0.215162,-0.012852,0.246839,3.139,0.013,3.067
3.0167,252,0.215092,-0.012834,0.251037,3.139,0.013,3.067,0.21525,-0.012866,0.248652,3.139,0.013,3.067
3.02676,252,0.215092,-0.012834,0.251325,3.139,0.013,3.067,0.21525,-0.012866,0.248652,3.139,0.013,3.067
3.03681,252,0.215092,-0.012834,0.251613,3.139,0.013,3.067,0.21525,-0.012866,0.248652,3.139,0.013,3.067
3.04687,253,0.215092,-0.012834,0.251902,3.139,0.013,3.067,0.21525,-0.012866,0.248652,3.139,0.013,3.067
3.05693,253,0.215092,-0.012834,0.252191,3.139,0.013,3.067,0.21525,-0.012866,0.248652,3.139,0.013,3.067
3.06698,258,0.215092,-0.012834,0.252486,3.139,0.013,3.067,0.215184,-0.01285,0.250266,3.139,0.013,3.067
3.07704,258,0.215092,-0.012834,0.252781,3.139,0.013,3.067,0.215184,-0.01285,0.250266,3.139,0.013,3.067
3.08709,258,0.215092,-0.012834,0.253076,3.139,0.013,3.067,0.215184,-0.01285,0.250266,3.139,0.013,3.067
3.09715,247,0.215092,-0.012834,0.253358,3.139,0.013,3.067,0.215184,-0.01285,0.250266,3.139,0.013,3.067
3.1072,236,0.215092,-0.012834,0.253628,3.139,0.013,3.067,0.215184,-0.01285,0.250266,3.139,0.013,3.067
3.11726,236,0.215092,-0.012834,0.253897,3.139,0.013,3.067,0.215149,-0.012864,0.251771,3.139,0.013,3.067
3.12731,243,0.215092,-0.012834,0.254175,3.139,0.013,3.067,0.215149,-0.012864,0.251771,3.139,0.013,3.067
3.13737,243,0.215092,-0.012834,0.254453,3.139,0.013,3.067,0.215149,-0.012864,0.251771,3.139,0.013,3.067
3.14742,252,0.215092,-0.012834,0.254741,3.139,0.013,3.067,0.215149,-0.012864,0.251771,3.139,0.013,3.067
3.15748,254,0.215092,-0.012834,0.255031,3.139,0.013,3.067,0.215149,-0.012864,0.251771,3.139,0.013,3.067
3.16754,254,0.215092,-0.012834,0.255321,3.139,0.013,3.067,0.215149,-0.012864,0.251771,3.139,0.013,3.067
3.1776,251,0.215092,-0.012834,0.255608,3.139,0.013,3.067,0.215155,-0.012841,0.253305,3.138,0.013,3.067
3.18764,243,0.215092,-0.012834,0.255886,3.139,0.013,3.067,0.215155,-0.012841,0.253305,3.138,0.013,3.067
3.1977,243,0.215092,-0.012834,0.256164,3.139,0.013,3.067,0.215155,-0.012841,0.253305,3.138,0.013,3.067
3.20776,236,0.215092,-0.012834,0.256433,3.139,0.013,3.067,0.215155,-0.012841,0.253305,3.138,0.013,3.067
3.21782,236,0.215092,-0.012834,0.256703,3.139,0.013,3.067,0.215155,-0.012841,0.253305,3.138,0.013,3.067
3.22788,235,0.215092,-0.012834,0.256972,3.139,0.013,3.067,0.215155,-0.012841,0.253305,3.138,0.013,3.067
3.23795,234,0.215092,-0.012834,0.257239,3.139,0.013,3.067,0.215244,-0.012852,0.255116,3.138,0.013,3.067
3.24801,234,0.215092,-0.012834,0.257507,3.139,0.013,3.067,0.215244,-0.012852,0.255116,3.138,0.013,3.067
3.25806,232,0.215092,-0.012834,0.257772,3.139,0.013,3.067,0.215244,-0.012852,0.255116,3.138,0.013,3.067
3.26812,230,0.215092,-0.012834,0.258035,3.139,0.013,3.067,0.215244,-0.012852,0.255116,3.138,0.013,3.067
3.27818,230,0.215092,-0.012834,0.258297,3.139,0.013,3.067,0.215244,-0.012852,0.255116,3.138,0.013,3.067
3.28824,226,0.215092,-0.012834,0.258556,3.139,0.013,3.067,0.215249,-0.012869,0.256427,3.139,0.013,3.067
3.2983,226,0.215092,-0.012834,0.258814,3.139,0.013,3.067,0.215249,-0.012869,0.256427,3.139,0.013,3.067
3.30836,221,0.215092,-0.012834,0.259067,3.139,0.013,3.067,0.215249,-0.012869,0.256427,3.139,0.013,3.067
3.31842,214,0.215092,-0.012834,0.259311,3.139,0.013,3.067,0.215249,-0.012869,0.256427,3.139,0.013,3.067
3.32847,214,0.215092,-0.012834,0.259556,3.139,0.013,3.067,0.215271,-0.012868,0.257638,3.139,0.013,3.067
3.33853,212,0.215092,-0.012834,0.259798,3.139,0.013,3.067,0.215271,-0.012868,0.257638,3.139,0.013,3.067
3.34858,216,0.215092,-0.012834,0.260045,3.139,0.013,3.067,0.215271,-0.012868,0.257638,3.139,0.013,3.067
3.35863,216,0.215092,-0.012834,0.260292,3.139,0.013,3.067,0.215271,-0.012868,0.257638,3.139,0.013,3.067
3.36869,217,0.215092,-0.012834,0.26054,3.139,0.013,3.067,0.215271,-0.012868,0.257638,3.139,0.013,3.067
3.37874,218,0.215092,-0.012834,0.260789,3.139,0.013,3.067,0.215271,-0.012868,0.257638,3.139,0.013,3.067
3.3888,218,0.215092,-0.012834,0.261038,3.139,0.013,3.067,0.215285,-0.012856,0.259068,3.139,0.014,3.067
3.39885,218,0.215092,-0.012834,0.261287,3.139,0.013,3.067,0.215285,-0.012856,0.259068,3.139,0.014,3.067
3.40891,218,0.215092,-0.012834,0.261536,3.139,0.013,3.067,0.215285,-0.012856,0.259068,3.139,0.014,3.067
3.41896,214,0.215092,-0.012834,0.261781,3.139,0.013,3.067,0.215285,-0.012856,0.259068,3.139,0.014,3.067
3.42901,210,0.215092,-0.012834,0.262021,3.139,0.013,3.067,0.215254,-0.012845,0.260206,3.138,0.013,3.067
3.43907,210,0.215092,-0.012834,0.262261,3.139,0.013,3.067,0.215254,-0.012845,0.260206,3.138,0.013,3.067
3.44913,203,0.215092,-0.012834,0.262493,3.139,0.013,3.067,0.215254,-0.012845,0.260206,3.138,0.013,3.067
3.45919,192,0.215092,-0.012834,0.262712,3.139,0.013,3.067,0.215254,-0.012845,0.260206,3.138,0.013,3.067
3.46924,192,0.215092,-0.012834,0.262932,3.139,0.013,3.067,0.215254,-0.012845,0.260206,3.138,0.013,3.067
3.4793,180,0.215092,-0.012834,0.263137,3.139,0.013,3.067,0.215254,-0.012845,0.260206,3.138,0.013,3.067
3.48936,180,0.215092,-0.012834,0.263343,3.139,0.013,3.067,0.215218,-0.012862,0.261466,3.138,0.013,3.067
3.49941,161,0.215092,-0.012834,0.263527,3.139,0.013,3.067,0.215218,-0.012862,0.261466,3.138,0.013,3.067
3.50947,138,0.215092,-0.012834,0.263685,3.139,0.013,3.067,0.215218,-0.012862,0.261466,3.138,0.013,3.067
3.51952,138,0.215092,-0.012834,0.263843,3.139,0.013,3.067,0.215218,-0.012862,0.261466,3.138,0.013,3.067
3.52958,111,0.215092,-0.012834,0.263969,3.139,0.013,3.067,0.215229,-0.012851,0.262525,3.138,0.013,3.067
3.53964,90,0.215092,-0.012834,0.264072,3.139,0.013,3.067,0.215229,-0.012851,0.262525,3.138,0.013,3.067
3.54969,90,0.215092,-0.012834,0.264175,3.139,0.013,3.067,0.215229,-0.012851,0.262525,3.138,0.013,3.067
3.55975,80,0.215092,-0.012834,0.264267,3.139,0.013,3.067,0.215229,-0.012851,0.262525,3.138,0.013,3.067
3.5698,80,0.215092,-0.012834,0.264358,3.139,0.013,3.067,0.215229,-0.012851,0.262525,3.138,0.013,3.067
3.57985,67,0.215092,-0.012834,0.264435,3.139,0.013,3.067,0.215207,-0.012869,0.263343,3.139,0.013,3.067
3.58991,55,0.215092,-0.012834,0.264497,3.139,0.013,3.067,0.215207,-0.012869,0.263343,3.139,0.013,3.067
3.59997,55,0.215092,-0.012834,0.26456,3.139,0.013,3.067,0.215207,-0.012869,0.263343,3.139,0.013,3.067
3.61002,28,0.215092,-0.012834,0.264592,3.139,0.013,3.067,0.215207,-0.012869,0.263343,3.139,0.013,3.067
3.62008,30,0.215092,-0.012834,0.264608,3.139,0.013,3.067,0.215207,-0.012869,0.263343,3.139,0.013,3.067
3.63014,40,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215166,-0.012848,0.263787,3.139,0.013,3.067
3.64019,40,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215166,-0.012848,0.263787,3.139,0.013,3.067
3.65025,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215166,-0.012848,0.263787,3.139,0.013,3.067
3.66031,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215166,-0.012848,0.263787,3.139,0.013,3.067
3.67036,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215166,-0.012848,0.263787,3.139,0.013,3.067
3.68042,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215188,-0.012849,0.264055,3.139,0.013,3.067
3.69048,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215188,-0.012849,0.264055,3.139,0.013,3.067
3.70053,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215188,-0.012849,0.264055,3.139,0.013,3.067
3.71059,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215188,-0.012849,0.264055,3.139,0.013,3.067
3.72064,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215188,-0.012849,0.264055,3.139,0.013,3.067
3.7307,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215174,-0.012831,0.264137,3.139,0.013,3.067
3.74075,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215174,-0.012831,0.264137,3.139,0.013,3.067
3.75081,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215174,-0.012831,0.264137,3.139,0.013,3.067
3.76087,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215174,-0.012831,0.264137,3.139,0.013,3.067
3.77092,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215174,-0.012831,0.264137,3.139,0.013,3.067
3.78098,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215174,-0.012831,0.264137,3.139,0.013,3.067
3.79103,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215132,-0.012833,0.2642,3.139,0.013,3.067
3.80109,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215132,-0.012833,0.2642,3.139,0.013,3.067
3.81115,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215132,-0.012833,0.2642,3.139,0.013,3.067
3.82121,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215132,-0.012833,0.2642,3.139,0.013,3.067
3.83126,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215132,-0.012833,0.2642,3.139,0.013,3.067
3.84132,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215132,-0.012833,0.2642,3.139,0.013,3.067
3.85137,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215112,-0.012834,0.264279,3.139,0.013,3.067
3.86143,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215112,-0.012834,0.264279,3.139,0.013,3.067
3.87148,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215112,-0.012834,0.264279,3.139,0.013,3.067
3.88154,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215112,-0.012834,0.264279,3.139,0.013,3.067
3.8916,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215112,-0.012834,0.264279,3.139,0.013,3.067
3.90164,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215112,-0.012834,0.264279,3.139,0.013,3.067
3.91169,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215087,-0.012848,0.264353,3.139,0.013,3.067
3.92176,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215087,-0.012848,0.264353,3.139,0.013,3.067
3.93181,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215087,-0.012848,0.264353,3.139,0.013,3.067
3.94187,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215087,-0.012848,0.264353,3.139,0.013,3.067
3.95193,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215087,-0.012848,0.264353,3.139,0.013,3.067
3.96198,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215087,-0.012848,0.264353,3.139,0.013,3.067
3.97204,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215103,-0.012844,0.264431,3.139,0.013,3.067
3.9821,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215103,-0.012844,0.264431,3.139,0.013,3.067
3.99215,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215103,-0.012844,0.264431,3.139,0.013,3.067
4.00221,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215103,-0.012844,0.264431,3.139,0.013,3.067
4.01226,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215103,-0.012844,0.264431,3.139,0.013,3.067
4.02231,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215103,-0.012844,0.264431,3.139,0.013,3.067
4.03237,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215118,-0.012841,0.26448,3.139,0.013,3.066
4.04242,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215118,-0.012841,0.26448,3.139,0.013,3.066
4.05248,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215118,-0.012841,0.26448,3.139,0.013,3.066
4.06253,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215118,-0.012841,0.26448,3.139,0.013,3.066
4.07258,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215118,-0.012841,0.26448,3.139,0.013,3.066
4.08263,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215118,-0.012841,0.26448,3.139,0.013,3.066
4.09269,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215118,-0.012841,0.26448,3.139,0.013,3.066
4.10274,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215137,-0.012833,0.264532,3.139,0.013,3.067
4.1128,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215137,-0.012833,0.264532,3.139,0.013,3.067
4.12285,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215137,-0.012833,0.264532,3.139,0.013,3.067
4.13291,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215137,-0.012833,0.264532,3.139,0.013,3.067
4.14297,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215137,-0.012833,0.264532,3.139,0.013,3.067
4.15302,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215143,-0.012832,0.26456,3.139,0.013,3.067
4.16308,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215143,-0.012832,0.26456,3.139,0.013,3.067
4.17314,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215143,-0.012832,0.26456,3.139,0.013,3.067
4.1832,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215143,-0.012832,0.26456,3.139,0.013,3.067
4.19325,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215143,-0.012832,0.26456,3.139,0.013,3.067
4.20331,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215143,-0.012832,0.26456,3.139,0.013,3.067
4.21337,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215144,-0.012841,0.264579,3.139,0.013,3.067
4.22342,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215144,-0.012841,0.264579,3.139,0.013,3.067
4.23348,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215144,-0.012841,0.264579,3.139,0.013,3.067
4.24354,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215144,-0.012841,0.264579,3.139,0.013,3.067
4.2536,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215144,-0.012841,0.264579,3.139,0.013,3.067
4.26364,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215144,-0.012841,0.264579,3.139,0.013,3.067
4.2737,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215149,-0.012828,0.264612,3.139,0.013,3.067
4.28376,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215149,-0.012828,0.264612,3.139,0.013,3.067
4.29381,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215149,-0.012828,0.264612,3.139,0.013,3.067
4.30387,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215149,-0.012828,0.264612,3.139,0.013,3.067
4.31392,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215149,-0.012828,0.264612,3.139,0.013,3.067
4.32398,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215149,-0.012828,0.264612,3.139,0.013,3.067
4.33404,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215155,-0.012817,0.264645,3.138,0.013,3.067
4.3441,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215155,-0.012817,0.264645,3.138,0.013,3.067
4.35416,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215155,-0.012817,0.264645,3.138,0.013,3.067
4.36421,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215155,-0.012817,0.264645,3.138,0.013,3.067
4.37427,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215155,-0.012817,0.264645,3.138,0.013,3.067
4.38433,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215155,-0.012817,0.264645,3.138,0.013,3.067
4.39439,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215123,-0.012826,0.26465,3.138,0.013,3.066
4.40445,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215123,-0.012826,0.26465,3.138,0.013,3.066
4.41451,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215123,-0.012826,0.26465,3.138,0.013,3.066
4.42457,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215123,-0.012826,0.26465,3.138,0.013,3.066
4.43462,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215123,-0.012826,0.26465,3.138,0.013,3.066
4.44464,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215123,-0.012826,0.26465,3.138,0.013,3.066
4.45469,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215099,-0.012823,0.26464,3.138,0.013,3.066
4.46475,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215099,-0.012823,0.26464,3.138,0.013,3.066
4.4748,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215099,-0.012823,0.26464,3.138,0.013,3.066
4.48486,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215099,-0.012823,0.26464,3.138,0.013,3.066
4.49492,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215099,-0.012823,0.26464,3.138,0.013,3.066
4.50497,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215099,-0.012823,0.26464,3.138,0.013,3.066
4.51503,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215101,-0.012825,0.264639,3.138,0.013,3.066
4.52509,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215101,-0.012825,0.264639,3.138,0.013,3.066
4.53514,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215101,-0.012825,0.264639,3.138,0.013,3.066
4.5452,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215101,-0.012825,0.264639,3.138,0.013,3.066
4.55525,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215101,-0.012825,0.264639,3.138,0.013,3.066
4.5653,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215101,-0.012825,0.264639,3.138,0.013,3.066
4.57536,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215101,-0.012825,0.264639,3.138,0.013,3.066
4.58541,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215106,-0.012841,0.264639,3.138,0.013,3.066
4.59547,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215106,-0.012841,0.264639,3.138,0.013,3.066
4.60553,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215106,-0.012841,0.264639,3.138,0.013,3.066
4.61558,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215106,-0.012841,0.264639,3.138,0.013,3.066
4.62564,0,0.215092,-0.012834,0.264624,3.139,0.013,3.067,0.215106,-0.012841,0.264639,3.138,0.013,3.066
