t,inp_mag,tgt_x,tgt_y,tgt_z,tgt_rx,tgt_ry,tgt_rz,act_x,act_y,act_z,act_rx,act_ry,act_rz
3.46945,122,0.214557,-0.017832,0.181669,3.138,0.012,3.066,0.214388,-0.017842,0.182742,3.137,0.008,3.064
3.47951,122,0.21453,-0.017832,0.181669,3.138,0.012,3.066,0.214388,-0.017842,0.182742,3.137,0.008,3.064
3.48956,80,0.214504,-0.017832,0.181669,3.138,0.012,3.066,0.214388,-0.017842,0.182742,3.137,0.008,3.064
3.49962,80,0.214504,-0.017832,0.181669,3.138,0.012,3.066,0.214388,-0.017842,0.182742,3.137,0.008,3.064
3.50968,7,0.214504,-0.017832,0.181669,3.138,0.012,3.066,0.214388,-0.017842,0.182742,3.137,0.008,3.064
3.51974,7,0.214504,-0.017832,0.181669,3.138,0.012,3.066,0.214388,-0.017842,0.182742,3.137,0.008,3.064
3.5298,7,0.214504,-0.017832,0.181669,3.138,0.012,3.066,0.214355,-0.017904,0.181409,3.137,0.01,3.064
3.53985,0,0.214504,-0.017832,0.181669,3.138,0.012,3.066,0.214355,-0.017904,0.181409,3.137,0.01,3.064
3.54991,20,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214355,-0.017904,0.181409,3.137,0.01,3.064
3.55997,20,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214355,-0.017904,0.181409,3.137,0.01,3.064
3.57002,21,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214355,-0.017904,0.181409,3.137,0.01,3.064
3.58008,21,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214355,-0.017904,0.181409,3.137,0.01,3.064
3.59014,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214176,-0.017887,0.18128,3.137,0.01,3.064
3.6002,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214176,-0.017887,0.18128,3.137,0.01,3.064
3.61022,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214176,-0.017887,0.18128,3.137,0.01,3.064
3.62028,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214176,-0.017887,0.18128,3.137,0.01,3.064
3.63033,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214176,-0.017887,0.18128,3.137,0.01,3.064
3.64039,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214176,-0.017887,0.18128,3.137,0.01,3.064
3.65045,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214208,-0.017853,0.181297,3.137,0.01,3.064
3.66051,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214208,-0.017853,0.181297,3.137,0.01,3.064
3.67057,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214208,-0.017853,0.181297,3.137,0.01,3.064
3.68063,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214208,-0.017853,0.181297,3.137,0.01,3.064
3.69068,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214208,-0.017853,0.181297,3.137,0.01,3.064
3.70074,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214208,-0.017853,0.181297,3.137,0.01,3.064
3.7108,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214207,-0.017842,0.18133,3.137,0.01,3.065
3.72086,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214207,-0.017842,0.18133,3.137,0.01,3.065
3.73092,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214207,-0.017842,0.18133,3.137,0.01,3.065
3.74097,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214207,-0.017842,0.18133,3.137,0.01,3.065
3.75103,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214207,-0.017842,0.18133,3.137,0.01,3.065
3.76109,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214207,-0.017842,0.18133,3.137,0.01,3.065
3.77115,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214207,-0.017808,0.181342,3.137,0.01,3.065
3.78121,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214207,-0.017808,0.181342,3.137,0.01,3.065
3.79122,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214207,-0.017808,0.181342,3.137,0.01,3.065
3.80128,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214207,-0.017808,0.181342,3.137,0.01,3.065
3.81133,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214207,-0.017808,0.181342,3.137,0.01,3.065
3.82139,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214207,-0.017808,0.181342,3.137,0.01,3.065
3.83145,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214238,-0.017785,0.181378,3.137,0.01,3.065
3.84151,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214238,-0.017785,0.181378,3.137,0.01,3.065
3.85156,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214238,-0.017785,0.181378,3.137,0.01,3.065
3.86162,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214238,-0.017785,0.181378,3.137,0.01,3.065
3.87167,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214238,-0.017785,0.181378,3.137,0.01,3.065
3.88173,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214238,-0.017785,0.181378,3.137,0.01,3.065
3.89179,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214258,-0.017756,0.181418,3.137,0.01,3.065
3.90185,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214258,-0.017756,0.181418,3.137,0.01,3.065
3.91191,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214258,-0.017756,0.181418,3.137,0.01,3.065
3.92196,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214258,-0.017756,0.181418,3.137,0.01,3.065
3.93202,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214258,-0.017756,0.181418,3.137,0.01,3.065
3.94208,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214258,-0.017756,0.181418,3.137,0.01,3.065
3.95214,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214299,-0.017741,0.181465,3.137,0.011,3.065
3.9622,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214299,-0.017741,0.181465,3.137,0.011,3.065
3.97222,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214299,-0.017741,0.181465,3.137,0.011,3.065
3.98228,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214299,-0.017741,0.181465,3.137,0.011,3.065
3.99233,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214299,-0.017741,0.181465,3.137,0.011,3.065
4.00239,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214328,-0.017767,0.18152,3.137,0.011,3.065
4.01245,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214328,-0.017767,0.18152,3.137,0.011,3.065
4.02251,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214328,-0.017767,0.18152,3.137,0.011,3.065
4.03257,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214328,-0.017767,0.18152,3.137,0.011,3.065
4.04261,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214347,-0.017771,0.181551,3.137,0.011,3.065
4.05267,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214347,-0.017771,0.181551,3.137,0.011,3.065
4.06273,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214347,-0.017771,0.181551,3.137,0.011,3.065
4.07278,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214347,-0.017771,0.181551,3.137,0.011,3.065
4.08284,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214347,-0.017771,0.181551,3.137,0.011,3.065
4.0929,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214347,-0.017771,0.181551,3.137,0.011,3.065
4.10296,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214391,-0.017781,0.181588,3.137,0.011,3.065
4.11303,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214391,-0.017781,0.181588,3.137,0.011,3.065
4.12308,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214391,-0.017781,0.181588,3.137,0.011,3.065
4.13314,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214391,-0.017781,0.181588,3.137,0.011,3.065
4.1432,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214446,-0.017786,0.181629,3.137,0.011,3.066
4.15322,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214446,-0.017786,0.181629,3.137,0.011,3.066
4.16328,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214446,-0.017786,0.181629,3.137,0.011,3.066
4.17334,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214446,-0.017786,0.181629,3.137,0.011,3.066
4.1834,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214446,-0.017786,0.181629,3.137,0.011,3.066
4.19346,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214446,-0.017786,0.181629,3.137,0.011,3.066
4.20351,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214483,-0.017819,0.181658,3.137,0.011,3.066
4.21357,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214483,-0.017819,0.181658,3.137,0.011,3.066
4.22363,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214483,-0.017819,0.181658,3.137,0.011,3.066
4.23369,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214483,-0.017819,0.181658,3.137,0.011,3.066
4.24375,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214509,-0.017826,0.181663,3.138,0.011,3.066
4.2538,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214509,-0.017826,0.181663,3.138,0.011,3.066
4.26386,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214509,-0.017826,0.181663,3.138,0.011,3.066
4.27391,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214509,-0.017826,0.181663,3.138,0.011,3.066
4.28397,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214509,-0.017826,0.181663,3.138,0.011,3.066
4.29402,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214509,-0.017826,0.181663,3.138,0.011,3.066
4.30408,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214529,-0.017828,0.181675,3.138,0.012,3.066
4.31414,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214529,-0.017828,0.181675,3.138,0.012,3.066
4.32419,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214529,-0.017828,0.181675,3.138,0.012,3.066
4.33422,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214529,-0.017828,0.181675,3.138,0.012,3.066
4.34427,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017825,0.181671,3.138,0.012,3.066
4.35433,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017825,0.181671,3.138,0.012,3.066
4.36438,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017825,0.181671,3.138,0.012,3.066
4.37444,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017825,0.181671,3.138,0.012,3.066
4.3845,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017825,0.181671,3.138,0.012,3.066
4.39456,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017825,0.181671,3.138,0.012,3.066
4.40462,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214526,-0.017828,0.18168,3.138,0.012,3.066
4.41468,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214526,-0.017828,0.18168,3.138,0.012,3.066
4.42473,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214526,-0.017828,0.18168,3.138,0.012,3.066
4.43479,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214526,-0.017828,0.18168,3.138,0.012,3.066
4.44485,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.21452,-0.017833,0.181674,3.138,0.012,3.066
4.45491,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.21452,-0.017833,0.181674,3.138,0.012,3.066
4.46497,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.21452,-0.017833,0.181674,3.138,0.012,3.066
4.47502,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.21452,-0.017833,0.181674,3.138,0.012,3.066
4.48508,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.21452,-0.017833,0.181674,3.138,0.012,3.066
4.49514,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214525,-0.017841,0.18168,3.138,0.012,3.066
4.50521,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214525,-0.017841,0.18168,3.138,0.012,3.066
4.51523,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214525,-0.017841,0.18168,3.138,0.012,3.066
4.52529,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214525,-0.017841,0.18168,3.138,0.012,3.066
4.53534,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214525,-0.017841,0.18168,3.138,0.012,3.066
4.5454,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214521,-0.01783,0.181671,3.138,0.012,3.066
4.55546,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214521,-0.01783,0.181671,3.138,0.012,3.066
4.56552,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214521,-0.01783,0.181671,3.138,0.012,3.066
4.57557,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214521,-0.01783,0.181671,3.138,0.012,3.066
4.58563,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214521,-0.01783,0.181671,3.138,0.012,3.066
4.59569,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017829,0.181671,3.138,0.012,3.066
4.60575,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017829,0.181671,3.138,0.012,3.066
4.6158,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017829,0.181671,3.138,0.012,3.066
4.62593,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017829,0.181671,3.138,0.012,3.066
4.63599,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017829,0.181671,3.138,0.012,3.066
4.64611,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017829,0.181671,3.138,0.012,3.066
4.65622,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214507,-0.017842,0.181673,3.138,0.012,3.066
4.66633,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214507,-0.017842,0.181673,3.138,0.012,3.066
4.67639,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214507,-0.017842,0.181673,3.138,0.012,3.066
4.68651,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214507,-0.017842,0.181673,3.138,0.012,3.066
4.69657,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214507,-0.017842,0.181673,3.138,0.012,3.066
4.70663,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214531,-0.017836,0.181685,3.138,0.012,3.066
4.71669,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214531,-0.017836,0.181685,3.138,0.012,3.066
4.72675,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214531,-0.017836,0.181685,3.138,0.012,3.066
4.73681,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214531,-0.017836,0.181685,3.138,0.012,3.066
4.74687,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214531,-0.017836,0.181685,3.138,0.012,3.066
4.75692,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214524,-0.017841,0.181675,3.138,0.012,3.066
4.76698,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214524,-0.017841,0.181675,3.138,0.012,3.066
4.77704,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214524,-0.017841,0.181675,3.138,0.012,3.066
4.7871,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214524,-0.017841,0.181675,3.138,0.012,3.066
4.79716,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214524,-0.017841,0.181675,3.138,0.012,3.066
4.80721,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214531,-0.017833,0.181673,3.138,0.012,3.066
4.81727,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214531,-0.017833,0.181673,3.138,0.012,3.066
4.82732,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214531,-0.017833,0.181673,3.138,0.012,3.066
4.83738,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214531,-0.017833,0.181673,3.138,0.012,3.066
4.84743,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214531,-0.017833,0.181673,3.138,0.012,3.066
4.8575,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214531,-0.017833,0.181673,3.138,0.012,3.066
4.86755,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214526,-0.017827,0.18168,3.138,0.012,3.066
4.87761,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214526,-0.017827,0.18168,3.138,0.012,3.066
4.88766,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214526,-0.017827,0.18168,3.138,0.012,3.066
4.89772,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214526,-0.017827,0.18168,3.138,0.012,3.066
4.90777,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214526,-0.017827,0.18168,3.138,0.012,3.066
4.91783,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214526,-0.017827,0.18168,3.138,0.012,3.066
4.92788,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214505,-0.017818,0.181673,3.138,0.011,3.066
4.93794,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214505,-0.017818,0.181673,3.138,0.011,3.066
4.94799,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214505,-0.017818,0.181673,3.138,0.011,3.066
4.95805,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214505,-0.017818,0.181673,3.138,0.011,3.066
4.96811,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214505,-0.017818,0.181673,3.138,0.011,3.066
4.97816,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214505,-0.017818,0.181673,3.138,0.011,3.066
4.98822,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017837,0.18168,3.137,0.012,3.066
4.99828,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017837,0.18168,3.137,0.012,3.066
5.00834,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017837,0.18168,3.137,0.012,3.066
5.0184,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017837,0.18168,3.137,0.012,3.066
5.02845,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017837,0.18168,3.137,0.012,3.066
5.03851,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017837,0.18168,3.137,0.012,3.066
5.04857,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017845,0.18167,3.138,0.012,3.066
5.05862,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017845,0.18167,3.138,0.012,3.066
5.06868,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017845,0.18167,3.138,0.012,3.066
5.07874,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017845,0.18167,3.138,0.012,3.066
5.08879,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017845,0.18167,3.138,0.012,3.066
5.09885,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017845,0.18167,3.138,0.012,3.066
5.10891,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214518,-0.017845,0.18167,3.138,0.012,3.066
5.11893,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214504,-0.017831,0.181673,3.137,0.011,3.066
5.12899,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214504,-0.017831,0.181673,3.137,0.011,3.066
5.13905,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214504,-0.017831,0.181673,3.137,0.011,3.066
5.14911,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214504,-0.017831,0.181673,3.137,0.011,3.066
5.15917,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214504,-0.017831,0.181673,3.137,0.011,3.066
5.16923,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214504,-0.017831,0.181673,3.137,0.011,3.066
5.17928,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214511,-0.017831,0.181676,3.137,0.012,3.066
5.18934,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214511,-0.017831,0.181676,3.137,0.012,3.066
5.1994,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214511,-0.017831,0.181676,3.137,0.012,3.066
5.20946,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214511,-0.017831,0.181676,3.137,0.012,3.066
5.21951,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214511,-0.017831,0.181676,3.137,0.012,3.066
5.22957,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214511,-0.017831,0.181676,3.137,0.012,3.066
5.23963,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214524,-0.017838,0.181675,3.138,0.012,3.066
5.24969,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214524,-0.017838,0.181675,3.138,0.012,3.066
5.25974,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214524,-0.017838,0.181675,3.138,0.012,3.066
5.2698,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214524,-0.017838,0.181675,3.138,0.012,3.066
5.27986,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214524,-0.017838,0.181675,3.138,0.012,3.066
5.28991,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214524,-0.017838,0.181675,3.138,0.012,3.066
5.29997,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214506,-0.017844,0.181661,3.137,0.011,3.065
5.31003,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214506,-0.017844,0.181661,3.137,0.011,3.065
5.32008,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214506,-0.017844,0.181661,3.137,0.011,3.065
5.33014,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214506,-0.017844,0.181661,3.137,0.011,3.065
5.34019,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214506,-0.017844,0.181661,3.137,0.011,3.065
5.35027,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214506,-0.017844,0.181661,3.137,0.011,3.065
5.36033,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214511,-0.017836,0.181676,3.137,0.012,3.066
5.37043,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214511,-0.017836,0.181676,3.137,0.012,3.066
5.3805,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214511,-0.017836,0.181676,3.137,0.012,3.066
5.39056,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214511,-0.017836,0.181676,3.137,0.012,3.066
5.40062,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214511,-0.017836,0.181676,3.137,0.012,3.066
5.41068,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214511,-0.017836,0.181676,3.137,0.012,3.066
5.42074,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214502,-0.017836,0.181667,3.137,0.011,3.065
5.4308,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214502,-0.017836,0.181667,3.137,0.011,3.065
5.44087,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214502,-0.017836,0.181667,3.137,0.011,3.065
5.45093,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214502,-0.017836,0.181667,3.137,0.011,3.065
5.46099,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214502,-0.017836,0.181667,3.137,0.011,3.065
5.47105,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214502,-0.017836,0.181667,3.137,0.011,3.065
5.48111,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214521,-0.017837,0.181683,3.137,0.012,3.065
5.49114,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214521,-0.017837,0.181683,3.137,0.012,3.065
5.5012,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214521,-0.017837,0.181683,3.137,0.012,3.065
5.51123,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214521,-0.017837,0.181683,3.137,0.012,3.065
5.52129,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214521,-0.017837,0.181683,3.137,0.012,3.065
5.53136,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214521,-0.017837,0.181683,3.137,0.012,3.065
5.54142,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214511,-0.017823,0.181671,3.137,0.011,3.065
5.55148,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214511,-0.017823,0.181671,3.137,0.011,3.065
5.56154,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214511,-0.017823,0.181671,3.137,0.011,3.065
5.5716,0,0.214508,-0.017832,0.181669,3.138,0.012,3.066,0.214511,-0.017823,0.181671,3.137,0.011,3.065
5.58166,8,0.214508,-0.017832,0.181678,3.138,0.012,3.066,0.214511,-0.017823,0.181671,3.137,0.011,3.065
5.59171,8,0.214508,-0.017832,0.181687,3.138,0.012,3.066,0.214511,-0.017823,0.181671,3.137,0.011,3.065
5.60177,84,0.214508,-0.017832,0.181783,3.138,0.012,3.066,0.214515,-0.017822,0.18168,3.137,0.012,3.065
5.61183,84,0.214508,-0.017832,0.181879,3.138,0.012,3.066,0.214515,-0.017822,0.18168,3.137,0.012,3.065
5.62193,163,0.214508,-0.017832,0.182066,3.138,0.012,3.066,0.214515,-0.017822,0.18168,3.137,0.012,3.065
5.63204,229,0.214508,-0.017832,0.182327,3.138,0.012,3.066,0.214515,-0.017822,0.18168,3.137,0.012,3.065
5.64213,229,0.214508,-0.017832,0.182589,3.138,0.012,3.066,0.214515,-0.017822,0.18168,3.137,0.012,3.065
5.65219,277,0.214508,-0.017832,0.182906,3.138,0.012,3.066,0.214515,-0.017822,0.18168,3.137,0.012,3.065
5.66223,294,0.214508,-0.017832,0.183242,3.138,0.012,3.066,0.214527,-0.017832,0.181726,3.137,0.012,3.065
5.67229,294,0.214508,-0.017832,0.183578,3.138,0.012,3.066,0.214527,-0.017832,0.181726,3.137,0.012,3.065
5.68235,294,0.214508,-0.017832,0.183914,3.138,0.012,3.066,0.214527,-0.017832,0.181726,3.137,0.012,3.065
