t,inp_mag,tgt_x,tgt_y,tgt_z,tgt_rx,tgt_ry,tgt_rz,act_x,act_y,act_z,act_rx,act_ry,act_rz
8.82569,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198473,-0.074331,0.206595,3.129,0.002,0.024
8.84575,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198473,-0.074331,0.206595,3.129,0.002,0.024
8.8658,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198473,-0.074331,0.206595,3.129,0.002,0.024
8.88586,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198493,-0.074315,0.206594,3.128,0.002,0.025
8.90592,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198493,-0.074315,0.206594,3.128,0.002,0.025
8.92598,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198493,-0.074315,0.206594,3.128,0.002,0.025
8.94603,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198488,-0.074337,0.206598,3.128,0.002,0.024
8.96609,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198488,-0.074337,0.206598,3.128,0.002,0.024
8.98614,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198488,-0.074337,0.206598,3.128,0.002,0.024
9.00619,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.19849,-0.074341,0.206593,3.128,0.002,0.024
9.02625,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198503,-0.074332,0.206607,3.128,0.001,0.024
9.0463,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198503,-0.074332,0.206607,3.128,0.001,0.024
9.06636,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198496,-0.074344,0.206597,3.128,0.001,0.024
9.08642,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198496,-0.074344,0.206597,3.128,0.001,0.024
9.10648,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198496,-0.074344,0.206597,3.128,0.001,0.024
9.12654,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198484,-0.074336,0.206589,3.129,0.002,0.024
9.14659,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198484,-0.074336,0.206589,3.129,0.002,0.024
9.16665,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198484,-0.074336,0.206589,3.129,0.002,0.024
9.1867,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198485,-0.074334,0.206589,3.128,0.002,0.025
9.20674,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198487,-0.074321,0.206594,3.129,0.002,0.025
9.2268,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198487,-0.074321,0.206594,3.129,0.002,0.025
9.24686,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198493,-0.074333,0.206593,3.129,0.002,0.024
9.26691,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198493,-0.074333,0.206593,3.129,0.002,0.024
9.28697,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198493,-0.074333,0.206593,3.129,0.002,0.024
9.30703,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198486,-0.074337,0.20659,3.129,0.001,0.024
9.32708,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198486,-0.074337,0.20659,3.129,0.001,0.024
9.34718,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198486,-0.074337,0.20659,3.129,0.001,0.024
9.36729,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.1985,-0.074325,0.206593,3.129,0.001,0.025
9.38741,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.1985,-0.074325,0.206593,3.129,0.001,0.025
9.40751,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.1985,-0.074325,0.206593,3.129,0.001,0.025
9.42762,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198479,-0.074326,0.206583,3.129,0.002,0.025
9.44773,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198472,-0.07434,0.206581,3.129,0.002,0.024
9.46775,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198472,-0.07434,0.206581,3.129,0.002,0.024
9.4878,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198505,-0.074323,0.206602,3.129,0.001,0.025
9.50786,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198505,-0.074323,0.206602,3.129,0.001,0.025
9.52792,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198505,-0.074323,0.206602,3.129,0.001,0.025
9.54798,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198511,-0.074326,0.206606,3.129,0.001,0.024
9.56804,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198486,-0.074331,0.206588,3.129,0.002,0.024
9.5881,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198486,-0.074331,0.206588,3.129,0.002,0.024
9.60815,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198486,-0.074309,0.206583,3.129,0.002,0.025
9.62821,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198486,-0.074309,0.206583,3.129,0.002,0.025
9.64827,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198486,-0.074309,0.206583,3.129,0.002,0.025
9.66833,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198492,-0.074316,0.206588,3.129,0.002,0.025
9.68839,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198491,-0.074322,0.206598,3.129,0.001,0.025
9.70845,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198491,-0.074322,0.206598,3.129,0.001,0.025
9.72851,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198487,-0.074318,0.206579,3.129,0.002,0.025
9.74857,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198487,-0.074318,0.206579,3.129,0.002,0.025
9.76863,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198487,-0.074318,0.206579,3.129,0.002,0.025
9.78869,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198503,-0.07434,0.206602,3.128,0.001,0.025
9.80875,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198509,-0.074322,0.206596,3.129,0.001,0.025
9.8288,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198509,-0.074322,0.206596,3.129,0.001,0.025
9.84886,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198482,-0.074332,0.206588,3.129,0.002,0.024
9.86892,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198482,-0.074332,0.206588,3.129,0.002,0.024
9.88897,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198482,-0.074332,0.206588,3.129,0.002,0.024
9.90903,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198494,-0.074331,0.206592,3.129,0.002,0.025
9.92909,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198494,-0.074331,0.206592,3.129,0.002,0.025
9.94915,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198494,-0.074331,0.206592,3.129,0.002,0.025
9.96921,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198494,-0.074333,0.206597,3.129,0.001,0.025
9.98926,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198494,-0.074333,0.206597,3.129,0.001,0.025
10.00932,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198494,-0.074333,0.206597,3.129,0.001,0.025
10.02938,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198499,-0.074333,0.206586,3.129,0.002,0.025
10.04944,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198499,-0.074333,0.206586,3.129,0.002,0.025
10.06949,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198499,-0.074333,0.206586,3.129,0.002,0.025
10.08955,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198491,-0.074335,0.206587,3.129,0.002,0.024
10.10966,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198491,-0.074335,0.206587,3.129,0.002,0.024
10.12978,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198491,-0.074335,0.206587,3.129,0.002,0.024
10.14983,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198504,-0.074332,0.206591,3.129,0.001,0.024
10.16989,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198504,-0.074332,0.206591,3.129,0.001,0.024
10.18995,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198504,-0.074332,0.206591,3.129,0.001,0.024
10.21001,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198492,-0.074333,0.206587,3.129,0.002,0.024
10.23007,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198492,-0.074333,0.206587,3.129,0.002,0.024
10.25013,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198492,-0.074333,0.206587,3.129,0.002,0.024
10.27018,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198502,-0.074325,0.206591,3.129,0.001,0.025
10.29024,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198502,-0.074325,0.206591,3.129,0.001,0.025
10.3103,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198502,-0.074325,0.206591,3.129,0.001,0.025
10.33035,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198491,-0.074321,0.206568,3.129,0.002,0.025
10.35041,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198491,-0.074321,0.206568,3.129,0.002,0.025
10.37046,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198491,-0.074321,0.206568,3.129,0.002,0.025
10.39052,0,0.198498,-0.074336,0.206596,3.129,0.002,0.025,0.198489,-0.074327,0.206573,3.129,0.002,0.025
